id,property_type,prop_type_simp,number_of_reviews,review_scores_rating,cleaning_fee,price,price_3_nights
15469487,Apartment,Apartment,113,99,40,145,475
15470055,House,House,77,93,65,81,308
15477757,Apartment,Apartment,12,100,250,111,583
15491391,House,House,1,100,200,250,950
15495125,Apartment,Apartment,91,98,85,200,685
15498667,House,House,55,98,150,290,1020
15521095,House,House,75,95,150,290,1020
15537677,Townhouse,Townhouse,104,100,250,350,1300
15549314,House,House,24,98,175,281,1018
15563217,House,House,69,99,190,150,640
15578979,House,House,12,98,65,130,455
15581903,House,House,29,90,90,199,687
15589881,House,House,15,96,35,80,275
15595325,Guest suite,Other,103,99,60,80,300
15596968,House,House,9,100,80,159,557
15600456,Apartment,Apartment,99,96,70,99,367
15616177,House,House,43,96,25,45,160
15617183,Apartment,Apartment,7,94,50,199,647
15620874,House,House,224,100,15,99,312
15624584,House,House,15,97,25,41,148
15634836,House,House,193,99,30,80,270
15642475,Apartment,Apartment,134,99,85,125,460
15657019,House,House,10,94,25,49,172
15658752,House,House,23,98,109,179,646
15659470,House,House,46,92,97,177,628
15659852,House,House,16,99,99,199,696
15661052,House,House,25,98,109,179,646
15663523,Apartment,Apartment,290,98,65,78,299
15664381,Guest suite,Other,92,99,75,90,345
15675518,Guest suite,Other,49,99,125,95,410
15677122,House,House,46,99,200,218,854
15699189,Townhouse,Townhouse,155,98,75,110,405
15702787,House,House,53,97,170,399,1367
15705007,House,House,7,100,50,50,200
15705518,House,House,14,94,50,140,470
15706294,House,House,33,99,36,109,363
15706425,Condominium,Condominium,45,99,75,129,462
15706869,Guesthouse,Other,158,99,75,90,345
15706984,House,House,102,97,125,199,722
15714286,House,House,220,99,130,97,421
15717167,House,House,102,99,250,175,775
15746441,House,House,92,99,230,506,1748
15756665,House,House,168,98,85,120,445
15757592,House,House,48,98,75,200,675
15771395,House,House,19,95,0,72,216
15798488,House,House,113,98,125,199,722
15802640,Resort,Other,11,96,99,170,609
15803372,House,House,23,97,0,95,285
15806461,House,House,72,99,75,60,255
15806479,House,House,125,98,100,199,697
15807102,House,House,87,99,119,225,794
15814256,House,House,41,100,60,160,540
15819372,House,House,105,96,224,123,593
15833193,House,House,101,96,224,133,623
15851008,Guest suite,Other,228,98,60,90,330
15867331,Guest suite,Other,20,100,100,148,544
15873507,House,House,53,97,99,210,729
15873838,House,House,30,99,200,210,830
15885529,House,House,149,99,100,200,700
15886429,Apartment,Apartment,127,96,100,99,397
15886439,House,House,79,97,220,350,1270
15887569,House,House,55,99,75,198,669
15897482,House,House,75,87,299,99,596
15903394,Apartment,Apartment,67,95,20,79,257
15909011,House,House,135,96,75,95,360
15912951,House,House,46,98,100,450,1450
15916605,Condominium,Condominium,134,98,75,224,747
15929927,House,House,52,99,45,80,285
15938578,Loft,Other,165,98,100,190,670
15939199,Apartment,Apartment,132,93,65,85,320
15951117,Loft,Other,235,98,75,150,525
15951715,Apartment,Apartment,231,98,75,150,525
15954358,House,House,106,97,65,165,560
15955407,Townhouse,Townhouse,142,99,100,225,775
15967873,Apartment,Apartment,86,98,65,220,725
15983763,House,House,86,97,125,149,572
15989987,Cottage,Other,112,99,75,95,360
15990952,House,House,65,100,250,426,1528
15996684,Apartment,Apartment,163,95,75,175,600
15998093,Guest suite,Other,107,100,20,47,161
16000962,House,House,249,95,45,89,312
16013084,House,House,103,99,20,100,320
16014815,House,House,16,100,100,375,1225
16016032,Townhouse,Townhouse,123,99,7,35,112
16018954,Condominium,Condominium,133,99,25,142,451
16023993,House,House,240,99,10,60,190
16024751,Condominium,Condominium,88,94,65,145,500
16026955,House,House,315,99,75,91,348
16029409,House,House,15,100,150,250,900
16053550,House,House,68,99,130,375,1255
16055345,Townhouse,Townhouse,97,97,75,90,345
16063069,House,House,119,99,100,99,397
16070975,House,House,239,99,60,110,390
16080042,House,House,30,100,250,426,1528
16080524,House,House,53,98,200,525,1775
16081511,House,House,274,99,75,93,354
16081910,House,House,38,100,250,426,1528
16082212,Guesthouse,Other,67,93,100,80,340
16082910,House,House,41,98,190,428,1474
16083374,House,House,36,100,250,426,1528
16083637,House,House,39,99,380,750,2630
16090800,House,House,117,97,125,199,722
16091479,House,House,123,97,125,199,722
16093737,Guest suite,Other,122,99,40,70,250
16095488,House,House,116,99,110,120,470
16099588,House,House,156,100,62,99,359
16106576,Apartment,Apartment,101,98,55,140,475
16114668,Apartment,Apartment,107,85,45,254,807
16114673,Apartment,Apartment,148,83,45,249,792
16114678,Apartment,Apartment,104,84,45,299,942
16118685,Condominium,Condominium,38,96,89,169,596
16119578,Condominium,Condominium,34,96,89,169,596
16120970,House,House,156,98,25,97,316
16129718,Condominium,Condominium,91,95,89,169,596
16130404,Cottage,Other,181,99,49,139,466
16149863,Townhouse,Townhouse,103,99,7,49,154
16160199,Guesthouse,Other,337,100,75,89,342
16176488,House,House,13,100,91,119,448
16188315,Townhouse,Townhouse,73,96,5,69,212
16193991,Apartment,Apartment,202,98,75,110,405
16206015,Townhouse,Townhouse,150,98,115,150,565
16228380,House,House,238,90,35,225,710
16251930,Townhouse,Townhouse,10,100,250,96,538
16259348,House,House,91,100,250,550,1900
16260404,House,House,17,97,200,495,1685
16273069,House,House,94,97,100,151,553
16274647,House,House,25,98,59,100,359
16276120,Townhouse,Townhouse,195,99,10,60,190
16284438,Guesthouse,Other,186,99,75,125,450
16295563,House,House,83,99,150,309,1077
16302619,House,House,141,98,165,199,762
16310355,House,House,9,74,194,52,350
16310360,House,House,10,90,329,140,749
16310387,House,House,2,100,308,113,647
16310397,House,House,17,96,308,153,767
16310400,House,House,13,89,297,92,573
16310409,House,House,8,83,286,113,625
16310417,House,House,9,100,351,273,1170
16310419,House,House,11,96,297,113,636
16310436,Condominium,Condominium,8,73,286,108,610
16310451,House,House,4,90,297,113,636
16310452,Apartment,Apartment,29,92,183,56,351
16310457,House,House,30,92,319,326,1297
16310481,Condominium,Condominium,9,96,319,220,979
16310493,Condominium,Condominium,8,83,183,72,399
16310510,House,House,9,91,297,108,621
16311663,House,House,1,100,75,275,900
16312502,Apartment,Apartment,15,97,183,86,441
16320147,Loft,Other,168,100,85,125,460
16350806,House,House,31,99,85,159,562
16353363,Loft,Other,230,99,100,140,520
16363762,Guest suite,Other,177,98,40,110,370
16367890,House,House,52,98,15,55,180
16375429,House,House,113,98,95,425,1370
16382272,Loft,Other,188,97,85,125,460
16392224,Guest suite,Other,171,98,70,150,520
16393738,House,House,113,99,165,300,1065
16395280,House,House,94,92,125,299,1022
16408209,House,House,67,99,50,73,269
16415638,House,House,193,98,100,79,337
16417547,Condominium,Condominium,44,94,89,169,596
16425163,House,House,172,94,159,449,1506
16427519,Cottage,Other,54,96,70,100,370
16427699,House,House,84,97,65,125,440
16428095,Condominium,Condominium,72,96,89,169,596
16430275,Guest suite,Other,52,98,80,99,377
16448375,House,House,21,99,120,275,945
16455786,Condominium,Condominium,131,98,100,160,580
16462810,House,House,76,99,150,250,900
16468785,House,House,206,97,38,150,488
16486958,House,House,80,100,40,126,418
16503705,Apartment,Apartment,116,99,95,175,620
16518358,Loft,Other,197,97,80,115,425
16529513,House,House,134,96,85,155,550
16529653,House,House,173,98,85,155,550
16529833,Townhouse,Townhouse,20,96,275,662,2261
16540510,Condominium,Condominium,91,96,89,169,596
16540880,House,House,22,100,250,200,850
16541460,House,House,152,99,20,45,155
16547186,Condominium,Condominium,136,94,89,169,596
16555740,Cottage,Other,192,98,60,129,447
16558258,House,House,6,100,125,200,725
16559094,Loft,Other,212,98,75,95,360
16568892,House,House,75,99,150,400,1350
16569738,Townhouse,Townhouse,171,99,150,199,747
16583765,House,House,18,98,15,70,225
16594326,Condominium,Condominium,225,98,90,115,435
16597859,Condominium,Condominium,213,95,90,115,435
16601868,Apartment,Apartment,280,99,15,95,300
16603192,House,House,71,100,85,225,760
16613520,Apartment,Apartment,196,93,45,84,297
16621788,House,House,17,92,362,140,782
16621789,House,House,12,98,367,124,739
16631625,House,House,85,99,0,129,387
16635019,House,House,104,98,65,91,338
16636088,Guest suite,Other,102,99,75,133,474
16636148,House,House,54,99,15,80,255
16641071,House,House,38,99,150,225,825
16643263,Guest suite,Other,118,98,75,119,432
16648461,Guest suite,Other,50,92,50,89,317
16649441,House,House,152,98,275,300,1175
16650552,Guesthouse,Other,216,95,50,100,350
16685487,House,House,41,100,125,145,560
16689817,House,House,101,100,40,110,370
16691104,Apartment,Apartment,96,98,125,174,647
16692768,House,House,118,98,50,159,527
16701634,Apartment,Apartment,21,98,0,300,900
16706381,House,House,83,100,15,100,315
16712159,House,House,90,100,160,185,715
16767831,Apartment,Apartment,211,98,85,146,523
16770288,House,House,107,98,200,400,1400
16777183,Townhouse,Townhouse,229,97,50,109,377
16780765,Loft,Other,277,94,50,155,515
16795349,House,House,1,80,300,399,1497
16805742,House,House,16,99,150,108,474
16807873,Guest suite,Other,149,99,35,59,212
16811278,Apartment,Apartment,30,99,0,475,1425
16827497,House,House,129,97,65,120,425
16840903,Apartment,Apartment,7,100,0,425,1275
16841934,Apartment,Apartment,6,100,0,825,2475
16844065,House,House,5,100,10,140,430
16858001,House,House,131,99,75,75,300
16868926,House,House,34,96,200,499,1697
16870885,Cottage,Other,220,100,150,234,852
16874744,House,House,21,93,297,113,636
16884955,Guest suite,Other,79,98,45,150,495
16899816,House,House,50,100,200,425,1475
16911059,House,House,11,98,200,800,2600
16931285,Loft,Other,310,92,49,89,316
16944152,House,House,125,94,224,123,593
16944642,Apartment,Apartment,107,98,35,60,215
16945346,Cottage,Other,193,98,60,130,450
16946162,House,House,51,98,175,280,1015
16963129,Loft,Other,45,97,100,149,547
16975190,Apartment,Apartment,96,100,0,120,360
16982090,Loft,Other,174,97,80,140,500
16998469,House,House,29,98,95,153,554
17006591,Apartment,Apartment,88,100,100,400,1300
17009982,House,House,93,95,95,77,326
17010082,House,House,131,88,85,105,400
17011314,Townhouse,Townhouse,93,97,299,149,746
17016355,House,House,92,100,150,300,1050
17027127,Guest suite,Other,60,97,65,74,287
17029110,House,House,49,100,200,250,950
17030094,House,House,232,98,59,135,464
17030733,House,House,8,98,150,175,675
17038951,House,House,93,95,125,199,722
17040942,House,House,100,97,200,250,950
17101446,House,House,127,96,120,399,1317
17112079,Bungalow,Other,106,99,79,249,826
17135287,House,House,26,92,150,179,687
17139136,House,House,83,97,85,215,730
17140384,Loft,Other,148,98,100,140,520
17140617,Loft,Other,204,98,100,150,550
17140717,Townhouse,Townhouse,86,96,55,95,340
17140834,House,House,7,100,100,150,550
17141006,Loft,Other,170,99,100,150,550
17141548,Loft,Other,217,98,100,150,550
17141755,Loft,Other,189,98,140,295,1025
17143440,Guesthouse,Other,196,99,30,200,630
17149970,House,House,139,99,85,115,430
17155168,Guest suite,Other,169,99,30,67,231
17159543,House,House,96,97,30,38,144
17160209,Apartment,Apartment,18,95,20,175,545
17170311,House,House,163,97,299,350,1349
17171026,House,House,28,97,115,100,415
17175369,Apartment,Apartment,158,95,55,125,430
17185915,House,House,146,99,115,100,415
17213383,House,House,119,97,40,160,520
17221886,House,House,92,98,10,55,175
17250774,House,House,156,96,35,111,368
17253132,Loft,Other,205,98,75,95,360
17253423,Guesthouse,Other,55,100,30,103,339
17255519,House,House,200,99,150,275,975
17255656,House,House,93,100,95,450,1445
17264429,Apartment,Apartment,145,99,60,90,330
17265310,House,House,65,99,125,270,935
17276026,House,House,3,87,286,241,1009
17282189,Condominium,Condominium,132,97,75,120,435
17299253,Apartment,Apartment,6,92,40,90,310
17318594,House,House,141,95,65,189,632
17322850,House,House,169,96,45,96,333
17326036,Condominium,Condominium,13,94,205,71,418
17341135,Guest suite,Other,106,97,15,80,255
17344578,Apartment,Apartment,15,99,7,55,172
17346859,House,House,62,99,150,250,900
17367549,House,House,87,94,150,250,900
17380503,Bungalow,Other,99,99,169,215,814
17381552,House,House,91,93,224,117,575
17386845,Apartment,Apartment,121,99,75,190,645
17389029,House,House,142,100,25,85,280
17389261,House,House,140,99,25,75,250
17389469,House,House,21,97,50,250,800
17400631,House,House,40,98,75,119,432
17406604,House,House,85,98,125,99,422
17408565,House,House,90,99,130,150,580
17416543,House,House,94,98,150,200,750
17416645,House,House,61,98,100,525,1675
17416756,House,House,73,96,125,199,722
17418004,Townhouse,Townhouse,63,98,95,135,500
17421995,Apartment,Apartment,205,97,80,125,455
17431328,House,House,71,95,125,199,722
17432244,House,House,72,99,150,390,1320
17443759,House,House,260,93,15,62,201
17446216,House,House,46,87,60,75,285
17458342,House,House,8,90,351,124,723
17464235,Loft,Other,74,100,0,125,375
17475002,Loft,Other,183,95,90,130,480
17481682,House,House,119,98,25,65,220
17483221,Cottage,Other,54,99,100,75,325
17510379,Guest suite,Other,274,99,65,149,512
17511329,Guest suite,Other,156,98,40,55,205
17511434,Loft,Other,165,96,90,140,510
17512031,Guesthouse,Other,77,92,75,59,252
17522545,House,House,90,99,105,160,585
17535666,House,House,10,100,200,400,1400
17543549,House,House,45,96,100,125,475
17545254,House,House,119,95,299,99,596
17555762,House,House,77,98,185,300,1085
17569587,House,House,89,98,195,219,852
17572631,Guesthouse,Other,152,100,45,150,495
17572874,Loft,Other,298,100,30,110,360
17580994,House,House,141,99,225,415,1470
17587225,House,House,136,95,90,99,387
17590978,Townhouse,Townhouse,182,99,135,219,792
17593035,Loft,Other,173,98,90,130,480
17617885,House,House,82,99,135,199,732
17619893,Guest suite,Other,75,99,75,150,525
17640991,Townhouse,Townhouse,96,96,115,238,829
17642417,House,House,40,92,50,250,800
17648869,Bungalow,Other,10,100,150,450,1500
17651577,Loft,Other,137,96,125,300,1025
17653675,Guest suite,Other,174,99,65,102,371
17654614,House,House,10,89,225,200,825
17655474,House,House,3,80,35,28,119
17662205,House,House,100,99,50,200,650
17666198,House,House,87,100,75,245,810
17669492,House,House,231,93,39,100,339
17687217,Apartment,Apartment,86,92,50,220,710
17695998,Apartment,Apartment,54,99,65,54,227
17713043,Townhouse,Townhouse,131,95,125,246,863
17716286,Townhouse,Townhouse,110,100,135,269,942
17726939,House,House,76,99,100,200,700
17728994,Townhouse,Townhouse,138,99,199,220,859
17732058,House,House,50,97,60,106,378
17734166,Apartment,Apartment,4,90,89,999,3086
17734318,Apartment,Apartment,2,90,89,999,3086
17734429,Apartment,Apartment,6,80,89,999,3086
17734628,Apartment,Apartment,15,87,89,999,3086
17734682,Camper/RV,Other,2,100,40,300,940
17736058,Guesthouse,Other,63,94,68,90,338
17746947,Apartment,Apartment,112,97,95,165,590
17750054,Guest suite,Other,309,99,35,94,317
17774512,Condominium,Condominium,28,96,89,119,446
17778802,Condominium,Condominium,35,96,89,169,596
17779774,House,House,95,98,130,142,556
17803958,Guest suite,Other,152,98,55,99,352
17813407,Apartment,Apartment,95,95,120,131,513
17827646,House,House,53,93,85,97,376
17831120,Cabin,Other,44,99,100,400,1300
17846863,House,House,46,92,100,150,550
17847550,Townhouse,Townhouse,12,96,80,99,377
17848689,House,House,19,97,100,349,1147
17856206,House,House,90,97,125,169,632
17864996,Apartment,Apartment,4,95,89,999,3086
17865323,Apartment,Apartment,1,80,89,999,3086
17865537,Apartment,Apartment,12,91,89,999,3086
17865601,Apartment,Apartment,7,91,89,999,3086
17865650,Apartment,Apartment,3,100,89,999,3086
17865816,Apartment,Apartment,5,80,89,999,3086
17865871,Apartment,Apartment,3,100,89,999,3086
17865931,Apartment,Apartment,7,93,89,999,3086
17866054,Apartment,Apartment,3,100,89,999,3086
17866173,Apartment,Apartment,1,100,89,999,3086
17866237,Apartment,Apartment,2,100,89,999,3086
17866339,Apartment,Apartment,2,80,89,999,3086
17866420,Apartment,Apartment,1,80,89,999,3086
17868767,House,House,13,98,205,77,436
17875997,House,House,32,100,150,400,1350
17876535,Apartment,Apartment,15,95,89,999,3086
17876643,Apartment,Apartment,5,92,89,999,3086
17876754,Apartment,Apartment,10,100,89,999,3086
17876932,Apartment,Apartment,2,100,89,999,3086
17877006,Apartment,Apartment,6,90,89,999,3086
17877246,Loft,Other,173,99,80,130,470
17893029,Condominium,Condominium,48,95,89,169,596
17900059,House,House,131,100,75,150,525
17900804,House,House,72,100,175,199,772
17901571,Condominium,Condominium,28,95,89,169,596
17904372,House,House,203,99,75,118,429
17907019,Guesthouse,Other,115,99,50,135,455
17910310,Guest suite,Other,250,95,25,79,262
17910345,House,House,200,99,115,85,370
17916753,Condominium,Condominium,6,90,99,199,696
17919113,Condominium,Condominium,10,98,99,199,696
17920872,House,House,88,99,75,225,750
17923122,House,House,58,96,20,54,182
17923915,Loft,Other,199,97,85,130,475
17926026,Guesthouse,Other,126,98,20,116,368
17929246,House,House,80,99,200,195,785
17929264,Apartment,Apartment,101,99,0,30,90
17935062,Apartment,Apartment,158,97,45,125,420
17936078,House,House,37,100,100,525,1675
17937076,Townhouse,Townhouse,34,94,200,67,401
17939004,House,House,101,99,75,200,675
17939669,House,House,176,99,30,62,216
17940137,House,House,16,93,216,82,462
17959286,House,House,25,100,140,145,575
17972809,House,House,17,99,75,200,675
17987538,House,House,64,94,100,159,577
17991257,Townhouse,Townhouse,78,99,125,269,932
17991266,House,House,85,92,150,320,1110
18006716,Bungalow,Other,17,99,75,250,825
18009141,Apartment,Apartment,93,96,60,95,345
18019271,House,House,93,99,125,299,1022
18024340,House,House,19,99,70,127,451
18035532,Guesthouse,Other,60,99,30,100,330
18040508,Guest suite,Other,216,100,40,120,400
18042383,Apartment,Apartment,330,100,20,125,395
18043400,House,House,20,98,195,300,1095
18069648,House,House,60,90,100,162,586
18071008,House,House,106,98,350,400,1550
18075193,House,House,29,100,45,125,420
18075825,House,House,141,98,60,55,225
18086393,House,House,100,98,150,300,1050
18086806,House,House,8,95,150,76,378
18092921,Apartment,Apartment,184,97,75,119,432
18093507,Loft,Other,171,97,80,120,440
18104392,House,House,100,97,65,98,359
18112234,House,House,21,100,195,249,942
18120251,House,House,1,100,35,65,230
18125854,Apartment,Apartment,172,98,119,144,551
18127989,House,House,57,100,60,195,645
18133636,House,House,76,99,250,450,1600
18140044,House,House,103,92,95,89,362
18142997,Guest suite,Other,218,100,50,88,314
18160547,Townhouse,Townhouse,7,100,250,47,391
18160736,House,House,18,99,200,325,1175
18173880,Loft,Other,79,96,85,94,367
18175155,Apartment,Apartment,122,95,75,110,405
18175490,Apartment,Apartment,125,96,80,115,425
18175591,Apartment,Apartment,113,95,80,110,410
18177850,House,House,13,98,175,225,850
18189332,Condominium,Condominium,12,97,297,113,636
18196084,House,House,7,97,299,139,716
18198425,House,House,71,99,100,195,685
18206320,House,House,78,99,160,290,1030
18207442,Townhouse,Townhouse,10,98,180,475,1605
18210231,House,House,86,99,299,199,896
18214182,Apartment,Apartment,5,100,40,46,178
18214777,House,House,8,100,40,46,178
18214855,Condominium,Condominium,96,98,100,160,580
18235432,Apartment,Apartment,102,99,90,104,402
18254084,House,House,98,99,25,79,262
18255315,Condominium,Condominium,191,99,69,82,315
18256323,Bungalow,Other,49,99,0,50,150
18270200,House,House,98,98,150,190,720
18276026,House,House,93,99,100,140,520
18304873,House,House,13,90,50,59,227
18308295,Apartment,Apartment,50,99,130,200,730
18309341,House,House,146,98,95,250,845
18312877,House,House,89,97,100,99,397
18328149,House,House,88,99,200,135,605
18328240,House,House,20,92,297,113,636
18330041,Apartment,Apartment,160,92,99,74,321
18343095,House,House,42,90,180,396,1368
18343823,Apartment,Apartment,184,97,119,199,716
18345607,House,House,2,100,220,235,925
18359579,Guest suite,Other,221,100,50,87,311
18374193,Camper/RV,Other,2,100,150,250,900
18375087,Apartment,Apartment,203,99,80,125,455
18375126,House,House,79,99,150,300,1050
18376583,Loft,Other,7,100,90,259,867
18386414,House,House,3,100,50,250,800
18396548,Guest suite,Other,111,99,75,118,429
18425565,House,House,42,100,175,175,700
18430077,Condominium,Condominium,113,96,75,118,429
18430429,Townhouse,Townhouse,76,99,250,793,2629
18431681,Apartment,Apartment,14,94,10,55,175
18444705,House,House,46,92,50,147,491
18449116,Apartment,Apartment,49,99,15,75,240
18450213,House,House,128,95,175,134,577
18450656,House,House,105,97,175,134,577
18459266,House,House,71,98,150,397,1341
18459966,Condominium,Condominium,8,93,99,145,534
18475983,House,House,4,95,35,28,119
18476002,Bungalow,Other,35,99,300,95,585
18477373,Loft,Other,147,94,139,117,490
18483916,Guest suite,Other,184,98,0,60,180
18486701,Apartment,Apartment,164,100,50,89,317
18488119,House,House,24,93,30,250,780
18489699,House,House,17,99,50,190,620
18489869,Condominium,Condominium,49,100,120,250,870
18498759,House,House,59,100,165,350,1215
18543974,House,House,57,89,100,250,850
18544211,House,House,76,99,100,119,457
18547137,House,House,101,99,299,263,1088
18548210,Apartment,Apartment,134,98,55,102,361
18548337,Townhouse,Townhouse,156,96,75,117,426
18561446,Resort,Other,23,96,99,99,396
18562392,House,House,77,100,200,350,1250
18568935,House,House,26,99,15,125,390
18569799,House,House,59,100,125,175,650
18576895,House,House,52,99,150,200,750
18582880,Townhouse,Townhouse,93,99,175,149,622
18584280,House,House,33,92,150,299,1047
18587826,Apartment,Apartment,4,100,10,40,130
18596888,Guest suite,Other,115,97,30,50,180
18599217,House,House,89,99,165,600,1965
18610240,House,House,90,99,175,199,772
18632608,House,House,10,98,64,89,331
18635166,House,House,8,100,150,189,717
18635626,Apartment,Apartment,34,97,75,275,900
18635974,Guest suite,Other,37,98,25,84,277
18654561,Apartment,Apartment,81,97,50,87,311
18657371,Guest suite,Other,129,89,0,100,300
18659186,House,House,21,95,319,272,1135
18664192,Loft,Other,169,98,80,120,440
18668576,Apartment,Apartment,121,97,80,105,395
18671882,House,House,14,98,150,200,750
18672437,Townhouse,Townhouse,3,100,125,150,575
18673898,House,House,108,98,140,425,1415
18686810,House,House,29,98,100,300,1000
18687187,House,House,92,92,80,170,590
18688265,Guest suite,Other,171,95,75,96,363
18690817,House,House,118,96,25,50,175
18692815,House,House,85,100,200,225,875
18700037,Aparthotel,Other,54,98,250,800,2650
18731801,House,House,90,99,180,200,780
18748311,Loft,Other,168,97,100,220,760
18750893,House,House,55,98,120,280,960
18755650,Apartment,Apartment,178,95,75,188,639
18767697,House,House,221,97,0,80,240
18770447,House,House,78,97,225,150,675
18771012,House,House,82,96,150,550,1800
18773204,Guesthouse,Other,250,100,60,115,405
18784584,Condominium,Condominium,116,97,80,125,455
18791464,House,House,101,99,200,299,1097
18793680,Guesthouse,Other,325,99,30,108,354
18794941,House,House,20,100,165,202,771
18796860,House,House,5,88,237,82,483
18805630,Loft,Other,134,97,100,160,580
18810141,House,House,52,97,40,425,1315
18811289,Apartment,Apartment,133,97,80,149,527
18812711,House,House,171,96,50,125,425
18818577,House,House,5,92,351,140,771
18823906,Bungalow,Other,92,91,85,101,388
18826323,House,House,75,95,224,99,521
18828742,House,House,232,99,20,100,320
18837676,House,House,30,99,25,50,175
18850371,House,House,149,99,20,100,320
18855406,House,House,8,100,200,400,1400
18869402,Guest suite,Other,138,96,75,91,348
18872148,House,House,80,99,150,250,900
18876698,Guesthouse,Other,104,99,50,125,425
18878073,Loft,Other,163,98,75,147,516
18884185,Condominium,Condominium,233,97,79,129,466
18891442,House,House,165,99,15,46,153
18893539,Loft,Other,85,98,75,145,510
18895717,Guesthouse,Other,181,99,70,100,370
18896717,House,House,51,100,25,150,475
18909005,Apartment,Apartment,84,99,50,110,380
18911180,House,House,86,98,175,450,1525
18911849,House,House,33,99,200,360,1280
18916612,House,House,25,98,59,135,464
18917536,House,House,15,97,125,150,575
18928036,Apartment,Apartment,6,83,89,999,3086
18928038,Apartment,Apartment,6,93,89,999,3086
18928040,Apartment,Apartment,5,92,89,999,3086
18928041,Apartment,Apartment,1,100,89,999,3086
18928440,House,House,98,100,120,223,789
18928795,Apartment,Apartment,9,93,89,999,3086
18928807,Apartment,Apartment,2,100,89,999,3086
18929302,Guest suite,Other,137,99,45,93,324
18929983,Apartment,Apartment,1,60,89,999,3086
18932387,House,House,168,99,39,95,324
18935642,Condominium,Condominium,75,94,115,225,790
18940333,Apartment,Apartment,104,86,10,65,205
18940631,Apartment,Apartment,153,98,75,102,381
18942057,House,House,277,98,0,122,366
18944099,Loft,Other,171,98,80,160,560
18944358,House,House,4,100,15,55,180
18944802,Loft,Other,29,89,15,155,480
18948941,Loft,Other,203,99,75,180,615
18956740,Guest suite,Other,82,98,80,100,380
18957534,House,House,123,98,200,300,1100
18958675,House,House,12,97,250,400,1450
18959043,Guest suite,Other,7,100,25,139,442
18962334,House,House,63,99,200,100,500
18968968,House,House,183,99,40,79,277
18971420,Apartment,Apartment,164,98,75,175,600
18999228,Condominium,Condominium,39,100,100,325,1075
19007991,House,House,25,98,120,300,1020
19009647,Condominium,Condominium,61,98,100,130,490
19011029,Bungalow,Other,104,99,125,135,530
19012050,House,House,81,98,100,125,475
19013269,Apartment,Apartment,115,95,80,105,395
19013502,House,House,8,95,50,135,455
19013604,House,House,2,100,25,123,394
19016798,House,House,106,98,85,79,322
19016908,Townhouse,Townhouse,98,98,149,399,1346
19017300,Apartment,Apartment,140,94,40,99,337
19018039,House,House,110,98,175,149,622
19018207,House,House,18,100,100,185,655
19026163,House,House,189,97,50,72,266
19033669,Apartment,Apartment,13,100,10,125,385
19037442,Apartment,Apartment,82,99,45,95,330
19047387,House,House,34,100,120,200,720
19049806,Apartment,Apartment,43,93,75,150,525
19051036,Guesthouse,Other,135,100,55,128,439
19051755,House,House,9,100,20,67,221
19053043,Guest suite,Other,107,96,75,100,375
19056575,Townhouse,Townhouse,95,99,100,179,637
19069205,House,House,3,100,5,145,440
19079973,House,House,123,99,105,146,543
19084955,House,House,103,99,199,265,994
19085348,Apartment,Apartment,1,100,0,72,216
19085535,House,House,75,100,175,550,1825
19087241,House,House,22,96,120,212,756
19087293,House,House,51,99,250,750,2500
19091282,House,House,69,99,35,95,320
19096320,House,House,125,100,37,65,232
19096878,Apartment,Apartment,105,97,80,110,410
19097007,Apartment,Apartment,111,95,80,110,410
19097489,Guest suite,Other,1,100,50,199,647
19097922,Loft,Other,121,97,125,225,800
19099323,House,House,58,95,95,325,1070
19099828,House,House,53,99,35,128,419
19100648,Condominium,Condominium,144,99,85,125,460
19103546,Guest suite,Other,40,94,25,75,250
19103871,Condominium,Condominium,22,90,35,129,422
19107095,House,House,85,93,18,52,174
19117738,House,House,71,97,195,224,867
19138438,House,House,226,99,70,87,331
19138889,House,House,20,99,150,550,1800
19141445,House,House,61,99,100,250,850
19149487,Serviced apartment,Other,16,93,100,185,655
19152981,House,House,120,94,60,149,507
19154386,Condominium,Condominium,135,96,80,149,527
19155943,Loft,Other,175,98,80,120,440
19156702,Apartment,Apartment,197,98,75,160,555
19156704,Apartment,Apartment,157,99,75,160,555
19160929,House,House,82,96,150,199,747
19162525,Apartment,Apartment,162,95,40,99,337
19171446,Apartment,Apartment,159,99,50,120,410
19207061,House,House,35,98,45,150,495
19207996,Apartment,Apartment,194,95,40,99,337
19249148,Townhouse,Townhouse,46,98,50,175,575
19252137,Townhouse,Townhouse,110,100,175,159,652
19265582,House,House,3,100,120,70,330
19270381,Apartment,Apartment,202,96,40,99,337
19274453,Bungalow,Other,51,96,150,300,1050
19290301,Guest suite,Other,162,100,65,150,515
19291875,Apartment,Apartment,61,92,40,88,304
19291900,Townhouse,Townhouse,69,99,65,175,590
19295468,House,House,102,99,100,197,691
19295479,House,House,106,98,120,149,567
19305305,House,House,39,98,225,499,1722
19306753,Guest suite,Other,96,97,60,115,405
19306758,Hostel,Other,57,96,75,200,675
19315291,House,House,34,98,0,125,375
19316760,Apartment,Apartment,141,96,49,199,646
19330858,Townhouse,Townhouse,116,98,175,119,532
19332714,Apartment,Apartment,169,96,75,201,678
19342217,House,House,76,99,0,150,450
19342278,House,House,54,98,115,114,457
19349043,House,House,7,94,195,300,1095
19359365,Bungalow,Other,31,100,270,311,1203
